"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1998","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1998","Moldova","Total","Females","Number",":",""
"1998","Monaco","Total","Females","Number",":",""
"1998","Russia","Total","Females","Number",":",""
"1998","San Marino","Total","Females","Number",":",""
"1998","Ukraine","Total","Females","Number",":",""
"1998","Armenia","Total","Females","Number",":",""
"1998","Azerbaijan","Total","Females","Number",":",""
"1998","Georgia","Total","Females","Number",":",""
"1999","European Union - 27 countries (from 2020)","Total","Females","Number","219,652,905","e"
"1999","European Union - 28 countries (2013-2020)","Total","Females","Number","249,714,173","e"
"1999","European Union - 27 countries (2007-2013)","Total","Females","Number","247,362,523",""
"1999","Euro area - 19 countries  (from 2015)","Total","Females","Number","163,908,752",""
"1999","Euro area - 18 countries (2014)","Total","Females","Number","162,029,912",""
"1999","Belgium","Total","Females","Number","5,220,034",""
"1999","Bulgaria","Total","Females","Number","4,216,300",""
"1999","Czechia","Total","Females","Number","5,284,186",""
"1999","Denmark","Total","Females","Number","2,688,156",""
"1999","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,032,869",""
"1999","Germany including former GDR","Total","Females","Number","42,032,869",""
"1999","Estonia","Total","Females","Number","742,978",""
"1999","Ireland","Total","Females","Number","1,878,331",""
"1999","Greece","Total","Females","Number","5,457,870",""
"1999","Spain","Total","Females","Number","20,559,311",""
"1999","France","Total","Females","Number","30,944,296",""
"1999","France (metropolitan)","Total","Females","Number","30,090,468",""
"1999","Croatia","Total","Females","Number","2,351,650","e"
"1999","Italy","Total","Females","Number","29,345,361",""
"1999","Cyprus","Total","Females","Number","346,537",""
"1999","Latvia","Total","Females","Number","1,293,810",""
"1999","Lithuania","Total","Females","Number","1,878,840",""
"1999","Luxembourg","Total","Females","Number","217,009",""
"1999","Hungary","Total","Females","Number","5,369,020",""
"1999","Malta","Total","Females","Number","195,277",""
"1999","Netherlands","Total","Females","Number","7,966,954",""
"1999","Austria","Total","Females","Number","4,126,432",""
"1999","Poland","Total","Females","Number","19,868,726",""
"1999","Portugal","Total","Females","Number","5,274,465",""
"1999","Romania","Total","Females","Number","11,487,412",""
"1999","Slovenia","Total","Females","Number","1,015,117",""
"1999","Slovakia","Total","Females","Number","2,769,690",""
"1999","Finland","Total","Females","Number","2,643,571",""
"1999","Sweden","Total","Females","Number","4,478,703",""
"1999","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","252,113,956","e"
"1999","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","249,762,306",""
"1999","European Free Trade Association","Total","Females","Number","6,044,631",""
"1999","Iceland","Total","Females","Number","137,626",""
"1999","Liechtenstein","Total","Females","Number","16,387",""
"1999","Norway","Total","Females","Number","2,245,770",""
"1999","Switzerland","Total","Females","Number","3,644,848",""
"1999","United Kingdom","Total","Females","Number","30,061,268",""
"1999","Montenegro","Total","Females","Number",":",""
"1999","North Macedonia","Total","Females","Number","1,005,439",""
"1999","Albania","Total","Females","Number",":",""
"1999","Serbia","Total","Females","Number","3,876,555",""
"1999","Turkey","Total","Females","Number","32,547,564",""
"1999","Andorra","Total","Females","Number","31,384",""
"1999","Belarus","Total","Females","Number",":",""
"1999","Bosnia and Herzegovina","Total","Females","Number",":",""
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1999","Moldova","Total","Females","Number",":",""
"1999","Monaco","Total","Females","Number",":",""
"1999","Russia","Total","Females","Number",":",""
"1999","San Marino","Total","Females","Number",":",""
"1999","Ukraine","Total","Females","Number",":",""
"1999","Armenia","Total","Females","Number",":",""
"1999","Azerbaijan","Total","Females","Number",":",""
"1999","Georgia","Total","Females","Number",":",""
"2000","European Union - 27 countries (from 2020)","Total","Females","Number","219,945,375","b"
"2000","European Union - 28 countries (2013-2020)","Total","Females","Number","250,096,159","be"
"2000","European Union - 27 countries (2007-2013)","Total","Females","Number","247,761,502","b"
"2000","Euro area - 19 countries  (from 2015)","Total","Females","Number","164,409,363",""
"2000","Euro area - 18 countries (2014)","Total","Females","Number","162,541,590",""
"2000","Belgium","Total","Females","Number","5,233,071",""
"2000","Bulgaria","Total","Females","Number","4,199,715",""
"2000","Czechia","Total","Females","Number","5,277,036",""
"2000","Denmark","Total","Females","Number","2,695,898",""
"2000","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,072,699",""
"2000","Germany including former GDR","Total","Females","Number","42,072,699",""
"2000","Estonia","Total","Females","Number","748,170",""
"2000","Ireland","Total","Females","Number","1,900,701",""
"2000","Greece","Total","Females","Number","5,474,106",""
"2000","Spain","Total","Females","Number","20,643,843",""
"2000","France","Total","Females","Number","31,161,369",""
"2000","France (metropolitan)","Total","Females","Number","30,291,274",""
"2000","Croatia","Total","Females","Number","2,334,657","e"
"2000","Italy","Total","Females","Number","29,360,536",""
"2000","Cyprus","Total","Females","Number","350,842",""
"2000","Latvia","Total","Females","Number","1,284,827",""
"2000","Lithuania","Total","Females","Number","1,867,773",""
"2000","Luxembourg","Total","Females","Number","219,985",""
"2000","Hungary","Total","Females","Number","5,356,450",""
"2000","Malta","Total","Females","Number","196,331",""
"2000","Netherlands","Total","Females","Number","8,017,633",""
"2000","Austria","Total","Females","Number","4,133,855",""
"2000","Poland","Total","Females","Number","19,715,504","b"
"2000","Portugal","Total","Females","Number","5,304,872",""
"2000","Romania","Total","Females","Number","11,475,444",""
"2000","Slovenia","Total","Females","Number","1,016,943",""
"2000","Slovakia","Total","Females","Number","2,773,531",""
"2000","Finland","Total","Females","Number","2,648,276",""
"2000","Sweden","Total","Females","Number","4,481,308",""
"2000","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","252,513,550","be"
"2000","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","250,178,893","b"
"2000","European Free Trade Association","Total","Females","Number","6,081,127",""
"2000","Iceland","Total","Females","Number","139,384",""
"2000","Liechtenstein","Total","Females","Number","16,650",""
"2000","Norway","Total","Females","Number","2,261,357",""
"2000","Switzerland","Total","Females","Number","3,663,736",""
"2000","United Kingdom","Total","Females","Number","30,150,784",""
"2000","Montenegro","Total","Females","Number","306,100",""
"2000","North Macedonia","Total","Females","Number","1,010,106",""
"2000","Albania","Total","Females","Number","1,526,762",""
"2000","Serbia","Total","Females","Number","3,865,866",""
"2000","Turkey","Total","Females","Number","33,100,471",""
"2000","Andorra","Total","Females","Number","31,538",""
"2000","Belarus","Total","Females","Number","5,316,268",""
"2000","Bosnia and Herzegovina","Total","Females","Number","1,914,073","e"
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2000","Moldova","Total","Females","Number","1,899,612",""
"2000","Monaco","Total","Females","Number",":",""
"2000","Russia","Total","Females","Number","78,191,815",""
"2000","San Marino","Total","Females","Number",":",""
"2000","Ukraine","Total","Females","Number","26,360,288",""
"2000","Armenia","Total","Females","Number","1,681,200",""
"2000","Azerbaijan","Total","Females","Number","4,097,900",""
"2000","Georgia","Total","Females","Number","2,342,400","e"
"2001","European Union - 27 countries (from 2020)","Total","Females","Number","220,341,633",""
"2001","European Union - 28 countries (2013-2020)","Total","Females","Number","250,579,979","b"
"2001","European Union - 27 countries (2007-2013)","Total","Females","Number","248,348,670",""
"2001","Euro area - 19 countries  (from 2015)","Total","Females","Number","164,950,685",""
"2001","Euro area - 18 countries (2014)","Total","Females","Number","163,094,617",""
"2001","Belgium","Total","Females","Number","5,245,395",""
"2001","Bulgaria","Total","Females","Number","4,182,045",""
"2001","Czechia","Total","Females","Number","5,249,667",""
"2001","Denmark","Total","Females","Number","2,704,893",""
"2001","Germany (until 1990 former territory of the FRG)","Total","Females","Number","42,103,004",""
"2001","Germany including former GDR","Total","Females","Number","42,103,004",""
"2001","Estonia","Total","Females","Number","743,650",""
"2001","Ireland","Total","Females","Number","1,927,201",""
"2001","Greece","Total","Females","Number","5,505,941",""
"2001","Spain","Total","Females","Number","20,741,653",""
"2001","France","Total","Females","Number","31,400,989",""
"2001","France (metropolitan)","Total","Females","Number","30,515,553",""
"2001","Croatia","Total","Females","Number","2,231,309","b"
"2001","Italy","Total","Females","Number","29,384,366",""
"2001","Cyprus","Total","Females","Number","354,797",""
"2001","Latvia","Total","Females","Number","1,270,420",""
"2001","Lithuania","Total","Females","Number","1,856,068",""
"2001","Luxembourg","Total","Females","Number","222,700",""
"2001","Hungary","Total","Females","Number","5,349,286",""
"2001","Malta","Total","Females","Number","197,726",""
"2001","Netherlands","Total","Females","Number","8,077,220",""
"2001","Austria","Total","Females","Number","4,139,842",""
"2001","Poland","Total","Females","Number","19,716,616",""
"2001","Portugal","Total","Females","Number","5,344,316",""
"2001","Romania","Total","Females","Number","11,467,093",""
"2001","Slovenia","Total","Females","Number","1,017,352",""
"2001","Slovakia","Total","Females","Number","2,766,271",""
"2001","Finland","Total","Females","Number","2,651,774",""
"2001","Sweden","Total","Females","Number","4,490,039",""
"2001","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number","253,010,430","b"
"2001","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number","250,779,121",""
"2001","European Free Trade Association","Total","Females","Number","6,114,808",""
"2001","Iceland","Total","Females","Number","141,491",""
"2001","Liechtenstein","Total","Females","Number","16,825",""
"2001","Norway","Total","Females","Number","2,272,135",""
"2001","Switzerland","Total","Females","Number","3,684,357",""
"2001","United Kingdom","Total","Females","Number","30,238,346",""
"2001","Montenegro","Total","Females","Number","307,540",""
"2001","North Macedonia","Total","Females","Number","1,014,875",""
"2001","Albania","Total","Females","Number","1,535,822",""
"2001","Serbia","Total","Females","Number","3,855,284",""
"2001","Turkey","Total","Females","Number","32,330,652","b"
"2001","Andorra","Total","Females","Number","31,576",""
"2001","Belarus","Total","Females","Number","5,302,718",""
"2001","Bosnia and Herzegovina","Total","Females","Number","1,932,756","e"
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2001","Moldova","Total","Females","Number","1,894,500",""
"2001","Monaco","Total","Females","Number",":",""
"2001","Russia","Total","Females","Number","77,964,706",""
"2001","San Marino","Total","Females","Number",":",""
"2001","Ukraine","Total","Females","Number","26,133,207",""
"2001","Armenia","Total","Females","Number","1,672,200",""
"2001","Azerbaijan","Total","Females","Number","4,126,500",""
"2001","Georgia","Total","Females","Number","2,325,600","e"
"2002","European Union - 27 countries (from 2020)","Total","Females","Number","220,544,882",""
"2002","European Union - 28 countries (2013-2020)","Total","Females","Number","250,881,832",""
